﻿Title:,"Table 22 - Standard occupational classification of graduates entering work in the UK by provider"
Subtitle:,"Academic years 2017/18 to 2022/23"
Reference ID:,DT072 Table 22
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/graduates/table-22
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/graduates/table-22.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of provider,All 
,Permanent address,All 
,Level of qualification,All 
,Mode of former study,All 
,Work type marker,All 
,Academic year,2022/23 
Search:,


"UKPRN","Provider Name","Managers, directors and senior officials","Professional occupations","Associate professional occupations","Total high skilled","Administrative and secretarial occupations","Skilled trades occupations","Caring, leisure and other service occupations","Total medium skilled","Sales and customer service occupations","Process, plant and machine operatives","Elementary occupations","Total low skilled","Unknown","Total"
"10007792","The University of Exeter","180","1,580","510","2,270","120","20","55","200","55","5","60","115","10","2,595"
"10008640","Falmouth University","45","195","270","510","40","30","30","100","70","5","80","155","5","770"
"10007928","Fareham College","0","10","5","20","0","5","5","10","0","0","0","0","0","30"
"10002412","Farnborough College of Technology","5","20","10","35","5","5","10","15","5","0","5","10","0","60"
"10045476","Met Film School Limited","5","0","45","50","10","0","5","15","5","0","5","10","0","75"
"10004511","The National Film and Television School","10","15","90","115","5","5","0","15","0","0","0","5","0","130"
"10002599","Furness College","0","25","15","40","0","5","0","10","0","0","0","0","5","55"
"10022087","Futureworks","0","5","10","15","0","0","5","5","5","0","5","10","0","30"
"10002638","Gateshead College","5","20","5","30","0","5","0","5","0","0","0","5","0","40"
"10042500","Global Banking School Limited","15","10","15","40","10","10","60","80","10","25","35","70","5","195"
"10007762","Glasgow Caledonian University","90","1,085","250","1,425","110","20","90","220","90","20","65","175","5","1,825"
"10002681","Glasgow School of Art","5","35","65","110","10","10","5","20","15","5","20","35","0","165"
"10007794","The University of Glasgow","30","960","190","1,180","90","10","60","160","55","5","70","135","5","1,480"
"10002696","Gloucestershire College","0","10","10","20","0","5","5","10","5","5","15","20","0","50"
"10007145","University of Gloucestershire","60","555","225","840","60","10","65","135","55","10","70","135","5","1,115"
"10007833","Glyndŵr University","55","240","105","400","15","20","35","70","15","5","15","35","5","505"
"10002718","Goldsmiths College","30","355","195","580","50","15","45","110","35","5","35","75","0","770"
"10002743","Grantham College","0","0","0","5","0","0","0","5","0","0","0","5","0","10"
"10007938","TEC Partnership","5","50","50","105","10","10","25","40","5","5","5","15","0","165"
"10007146","The University of Greenwich","95","805","325","1,225","130","25","125","280","95","15","70","180","10","1,695"
"10007825","Guildhall School of Music and Drama","5","40","65","105","0","0","5","5","0","0","5","5","0","120"
"10002852","Halesowen College","0","0","5","5","0","0","5","5","5","0","5","10","0","20"
"10002094","Ealing, Hammersmith & West London College","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10040812","Harper Adams University","45","160","120","325","5","15","10","35","15","5","35","55","5","420"
"10080811","Hartpury University","15","50","95","160","15","10","40","70","20","5","15","35","0","260"
"10007193","HCUC","0","5","5","10","5","5","5","15","10","0","10","20","0","50"
"10007289","Heart of Yorkshire Education Group","0","20","20","40","5","5","15","25","5","0","10","15","0","80"
"10003023","Herefordshire, Ludlow and North Shropshire College","0","10","5","15","0","5","0","5","0","0","0","0","0","20"
"10003022","Hereford College of Arts","0","5","10","15","5","10","0","15","5","0","10","15","0","45"
"10007764","Heriot-Watt University","35","355","115","505","45","15","15","70","40","5","25","70","5","650"
"10003035","Hertford Regional College","0","5","5","10","0","0","5","5","5","0","5","10","0","25"
"10007147","University of Hertfordshire","110","1,320","400","1,830","110","35","155","300","85","20","85","195","15","2,340"
"10003128","Holy Cross College","0","10","5","15","0","0","5","5","0","0","0","0","0","20"
"10003146","Hopwood Hall College","0","5","5","10","0","0","5","5","5","0","0","5","0","20"
"10007977","Heart of Worcestershire College","0","10","10","20","50","0","0","55","0","0","0","0","0","80"
"10007148","The University of Huddersfield","60","805","270","1,135","95","15","110","215","85","20","65","175","10","1,540"
"10003193","Hugh Baird College","5","10","15","25","0","0","0","5","5","0","5","10","0","35"
"10003200","Hull College","0","15","10","25","0","0","10","10","5","0","0","5","0","40"
"10007149","The University of Hull","55","730","250","1,040","80","20","90","190","60","10","50","125","10","1,360"
"10003239","ICON College of Technology and Management","25","5","10","40","20","25","20","65","15","15","40","70","5","180"
"10003270","Imperial College of Science, Technology and Medicine","105","1,275","175","1,555","15","10","5","30","5","0","10","20","10","1,610"
"10003284","Inchbald School of Design Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10013220","Institute of Art - London Limited","5","0","5","10","5","0","0","5","0","0","0","0","0","15"
"10067388","The Institute of Ismaili Studies","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10035638","Institute of Contemporary Music Performance","0","15","50","70","5","5","5","15","5","0","15","20","0","100"
"10082570","Kaplan International Colleges U.K. Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10021682","Kaplan Open Learning (Essex) Limited","15","65","20","105","10","5","0","15","0","0","5","5","5","130"
"10007767","Keele University","40","635","170","845","65","5","50","120","40","5","35","85","0","1,050"
"10003558","Kendal College","0","5","0","5","0","0","5","5","0","0","0","0","0","15"
"10007150","The University of Kent","95","585","370","1,045","170","25","80","270","115","15","90","215","10","1,545"
"10003676","Kingston Maurward College","0","5","0","5","0","0","0","0","0","0","0","0","0","10"
"10003645","King's College London","170","1,980","500","2,650","115","15","70","200","55","5","45","110","15","2,970"
"10003189","Kirklees College","0","10","0","10","0","5","0","5","0","0","0","0","0","20"
"10003678","Kingston University","60","630","305","1,000","75","20","80","175","90","25","65","180","5","1,360"
"10003758","LAMDA Limited","0","5","25","30","0","0","0","5","0","0","5","5","0","40"
"10007768","The University of Lancaster","65","790","320","1,180","95","10","60","165","45","0","55","100","10","1,455"
"10003854","Leeds Arts University","10","40","70","120","20","10","10","40","30","5","25","60","0","220"
"10003861","Leeds Beckett University","115","800","475","1,390","130","40","135","310","135","20","105","255","10","1,970"
"10003798","Le Cordon Bleu Limited","5","5","0","10","0","25","0","30","0","0","0","0","0","40"
"10034449","Leeds Conservatoire","5","25","75","100","5","5","10","20","5","5","25","35","0","160"
"10024962","Leeds City College","5","35","30","70","5","5","20","30","15","5","20","35","0","135"
"10003855","Leeds College of Building","15","65","20","100","5","0","0","5","0","0","0","0","0","105"
"10007795","The University of Leeds","90","1,565","600","2,255","155","30","80","270","75","15","105","190","15","2,725"
"10003863","Leeds Trinity University","30","270","200","500","35","10","65","105","35","15","25","70","5","685"
"10003867","Leicester College","5","15","5","30","5","5","0","10","5","0","0","10","0","45"
"10007796","The University of Leicester","55","715","215","985","105","5","65","175","55","5","40","100","5","1,265"
"10007500","Wigan and Leigh College","5","40","25","70","0","10","5","20","5","0","5","15","0","105"
"10089591","LIBF Limited","0","10","5","10","0","0","0","0","0","0","0","0","0","15"
"10003928","Lincoln College","0","20","15","35","5","10","5","20","5","0","5","15","0","70"
"10007151","The University of Lincoln","140","735","430","1,305","165","35","155","355","125","15","125","260","20","1,940"
"10003956","Liverpool Hope University","20","305","110","435","50","5","75","130","30","5","40","75","0","645"
"10003957","Liverpool John Moores University","145","1,395","580","2,125","205","45","145","395","145","30","145","320","10","2,850"
"10003945","The Liverpool Institute for Performing Arts","0","10","65","75","10","5","15","30","5","0","15","15","0","120"
"10006842","The University of Liverpool","80","1,260","440","1,780","160","15","70","245","105","5","115","225","20","2,270"
"10003958","Liverpool School of Tropical Medicine","0","35","0","40","0","0","0","0","0","0","0","0","0","40"
"10007820","Grŵp Llandrillo Menai","5","5","35","45","5","5","25","35","5","0","5","15","0","95"
"10007162","University of the Arts, London","55","280","410","745","60","55","50","165","100","5","70","175","10","1,090"
"10013109","London Bridge Business Academy","0","0","5","5","0","0","5","5","0","0","5","5","0","20"
"10007769","London Business School","45","95","20","155","0","0","0","0","0","0","0","0","5","160"
"10007797","University of London (Institutes and activities)","35","95","20","155","5","5","5","15","0","0","0","0","0","170"
"10039082","City and Guilds of London Art School","5","10","10","25","0","0","0","5","0","0","0","0","0","30"
"10023434","London School of Commerce & IT Limited","0","0","0","0","0","0","5","5","0","0","0","0","0","5"
"10004036","London Film School Limited","0","0","5","5","0","0","0","0","0","0","0","0","0","5"
"10015506","The London College","20","10","15","45","5","40","10","50","5","30","20","60","0","155"
"10004048","London Metropolitan University","35","205","170","410","60","20","80","160","45","10","50","105","10","685"
"10032594","London School of Academics Ltd","0","5","0","10","0","0","5","5","0","0","5","5","0","20"
"10004078","London South Bank University","115","925","200","1,245","65","25","70","165","55","25","65","145","15","1,575"
"10004063","London School of Economics and Political Science","75","845","235","1,155","45","0","10","55","5","0","10","20","10","1,235"
"10007771","London School of Hygiene and Tropical Medicine","5","120","15","135","0","0","0","5","0","0","0","0","0","140"
"10022285","London School of Management Education","10","5","5","20","15","5","10","30","5","10","15","30","5","90"
"10004075","London School of Theology","0","10","5","15","0","0","0","0","0","0","0","0","0","15"
"10004079","London Studio Centre","0","0","20","20","0","0","5","5","0","0","0","5","0","30"
"10062810","The London School of Architecture","0","5","10","15","0","0","0","0","0","0","0","0","0","15"
"10004035","The Film Education Training Trust Limited","0","0","10","10","0","0","0","0","0","0","0","0","0","15"
"10004112","Loughborough College","10","30","40","80","5","5","20","35","10","10","15","35","0","150"
"10004113","Loughborough University","75","990","490","1,555","70","20","35","125","40","10","30","80","15","1,770"
"10023139","LTE Group","0","15","40","60","5","5","25","35","15","0","15","25","0","125"
"10009612","Luther King House Educational Trust","0","5","0","10","0","0","0","0","0","0","0","0","0","10"
"10004144","Macclesfield College","0","5","5","10","0","0","0","0","0","0","0","0","0","10"
"10004180","The Manchester Metropolitan University","240","1,725","975","2,940","290","50","200","535","255","25","170","445","20","3,940"
"10007798","The University of Manchester","140","2,105","560","2,805","170","20","75","265","60","5","110","175","20","3,265"
"10009527","Istituto Marangoni Limited","5","5","10","20","5","0","0","5","5","0","0","5","0","25"
"10023452","The Markfield Institute of Higher Education","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"10023453","Matrix College of Counselling and Psychotherapy Ltd","0","5","5","10","0","0","0","0","0","0","0","0","0","10"
"10030776","St Mellitus College","5","25","10","35","0","0","0","0","0","0","0","0","0","40"
"10004320","The Metanoia Institute","0","20","5","25","0","0","0","0","0","0","0","0","0","25"
"10004344","Middlesbrough College","0","35","20","60","5","20","10","40","10","0","5","15","0","110"
"10004351","Middlesex University","80","455","325","860","85","10","80","175","75","15","50","140","5","1,180"
"10004375","Milton Keynes College","0","10","10","20","5","5","0","10","5","0","5","10","0","35"
"10032277","The Minster Centre","0","20","0","20","0","0","0","0","0","0","0","0","0","20"
"10004340","Mid-Kent College","5","10","5","20","0","0","0","0","0","0","0","0","0","25"
"10049370","MLA College","0","0","5","5","0","0","0","0","0","0","0","0","0","5"
"10004450","Mountview Academy of Theatre Arts","0","5","25","35","5","5","5","10","0","0","5","5","0","55"
"10023777","Mont Rose College of Management and Sciences","10","10","15","30","5","5","30","40","10","10","10","30","5","110"
"10023454","Moorlands College","5","10","20","30","0","0","0","5","0","0","0","0","0","35"
"10004432","Morley College Limited","0","0","0","5","0","0","0","5","0","0","0","0","0","5"
"10055902","Multiverse","35","115","60","210","5","0","0","5","0","0","0","0","5","220"
"10004478","Myerscough College","0","20","40","60","0","15","15","30","5","0","5","5","0","95"
"10001444","National Centre for Circus Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10000216","All Nations Christian College","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"10004538","Nazarene Theological College","5","5","5","15","0","0","0","0","0","0","0","0","0","15"
"10004552","Nelson and Colne College","0","20","25","45","0","5","10","15","0","0","5","5","0","70"
"10004576","New College Durham","20","60","30","105","10","20","30","55","10","5","20","35","5","205"
"10006963","New City College","0","20","5","25","0","0","5","5","0","0","0","0","0","30"
"10030129","Nelson College London Ltd","5","0","5","10","5","10","10","30","10","10","20","35","5","80"
"10004686","North East Surrey College of Technology (NESCOT)","5","30","15","45","5","0","15","20","0","5","5","10","0","80"
"10004596","Newbury College","0","10","5","15","0","5","0","5","0","0","0","0","0","25"
"10023456","Newbold College","0","5","0","5","0","0","0","0","0","0","0","0","0","5"
"10007799","Newcastle University","75","1,365","450","1,890","160","25","70","255","80","10","100","190","10","2,345"
"10004599","NCG","20","65","70","150","15","30","50","95","25","10","25","60","0","305"
"10048199","New College of the Humanities","0","5","5","15","5","0","0","5","0","0","0","5","0","25"
"10007832","Newman University","10","160","50","220","20","0","25","45","10","0","10","20","0","285"
"10004690","North Hertfordshire College","0","5","0","5","5","0","0","10","0","0","0","5","0","20"
"10004721","North Kent College","0","0","5","5","0","0","0","0","0","0","0","0","0","5"
"10067406","New Model Institute for Technology and Engineering (NMITE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10008397","Norland College","0","0","0","0","0","0","35","35","0","0","0","0","0","40"
"10007138","The University of Northampton","65","595","230","890","85","15","130","225","75","10","60","145","10","1,275"
"10020372","Northern Regional College","5","10","25","40","10","0","30","40","5","0","0","10","0","90"
"10007011","Northampton College","0","5","0","10","0","0","0","0","0","0","5","10","0","15"
"10001503","The Northern School of Art","0","10","20","30","5","5","10","20","15","5","10","30","0","75"
"10004772","City College Norwich","5","20","25","50","0","5","10","15","5","0","5","5","0","70"
"10004577","Nottingham College","0","10","20","30","5","0","5","10","0","0","10","10","0","55"
"10009614","Grŵp NPTC Group","0","10","5","15","0","5","0","5","0","0","0","5","0","25"
"10008816","Northern School of Contemporary Dance","0","0","15","15","5","0","0","5","0","0","5","5","0","25"
"10004740","Northern College of Acupuncture","0","15","5","20","0","0","0","0","0","0","0","0","0","20"
"10001282","University of Northumbria at Newcastle","200","1,205","625","2,030","145","25","165","335","125","25","135","285","25","2,675"
"10004775","Norwich University of the Arts","10","75","95","180","20","10","20","45","45","5","35","85","0","310"
"10004579","New College Swindon","5","15","10","35","10","10","10","35","5","5","5","15","5","85"
"10007154","University of Nottingham","90","1,985","580","2,650","155","30","115","300","85","20","130","235","20","3,205"
"10004797","The Nottingham Trent University","185","1,315","1,050","2,550","290","90","250","630","260","40","240","540","10","3,730"
"10004718","North Warwickshire and South Leicestershire College","0","10","5","20","5","0","5","10","5","0","5","10","0","35"
"10020634","North West Regional College","15","25","45","85","5","5","15","20","5","0","10","15","0","120"
"10004835","Oaklands College","0","5","5","15","0","5","0","5","0","0","0","0","0","15"
"10006770","The Oldham College","5","25","10","40","5","0","15","20","0","0","5","5","0","65"
"10007773","The Open University","465","1,960","965","3,390","350","75","360","785","105","45","80","235","40","4,450"
"10004930","Oxford Brookes University","130","885","365","1,380","105","30","95","230","80","10","75","165","5","1,775"
"10007774","The University of Oxford","140","1,235","250","1,625","60","5","35","100","20","5","25","50","10","1,785"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10042570","Pearson College","5","40","25","65","5","0","5","5","5","0","5","10","0","85"
"10007063","Truro and Penwith College","5","15","25","45","5","0","15","20","5","0","5","10","0","75"
"10005072","Peter Symonds College","0","10","5","15","0","0","5","5","0","0","0","0","0","20"
"10004676","Petroc","0","5","15","20","0","0","5","10","0","0","0","0","0","30"
"10004028","The Place, London Contemporary Dance School (LCDS)","0","0","10","10","0","0","0","0","0","0","5","5","0","15"
"10005124","Plumpton College","5","10","5","15","0","0","0","0","0","0","0","0","0","20"
"10005127","Arts University Plymouth","5","15","25","45","10","5","10","25","15","5","10","30","0","100"
"10005128","City College Plymouth","5","45","20","70","5","10","5","20","5","0","5","15","0","100"
"10007801","University of Plymouth","60","1,035","290","1,385","70","25","85","180","60","10","80","150","5","1,715"
